tempo,potencia
1036,3.2374229264336e-10
1037,3.2363434157696e-10
1038,3.2250672258017e-10
1039,3.2239938707041e-10
1040,3.2127819198231e-10
1041,3.2117146737165e-10
1042,3.200566476314e-10
1043,3.1995052930614e-10
1044,3.1884203680958e-10
1045,3.1873652019934e-10
1046,3.1763430729383e-10
1047,3.1752938787112e-10
1048,3.1643340735049e-10
1049,3.1632908063018e-10
1050,3.152392857297e-10
1051,3.1513554726859e-10
1052,3.140518916601e-10
1053,3.139487370564e-10
1054,3.128711748434e-10
1055,3.1276859973632e-10
1056,3.1169708544916e-10
1057,3.1159508551842e-10
1058,3.1052957410961e-10
1059,3.10428145075e-10
1060,3.0936859191448e-10
1061,3.0926772953541e-10
1062,3.0821409040594e-10
1063,3.0811379048104e-10
1064,3.0706602157365e-10
1065,3.0696627994027e-10
1066,3.0592433784976e-10
1067,3.058251503836e-10
1068,3.0478899210408e-10
1069,3.0469035471875e-10
1070,3.0365993763925e-10
1071,3.0356184628584e-10
1072,3.0253712818602e-10
1073,3.0243957885271e-10
1074,3.0142051789853e-10
1075,3.0132350661017e-10
1076,3.0031006134968e-10
1077,3.0021358416741e-10
1078,2.9920571352661e-10
1079,2.9910976654743e-10
1080,2.9810742982613e-10
1081,2.9801200918253e-10
1082,2.9701516605029e-10
1083,2.9692026790989e-10
1084,2.95928878402e-10
1085,2.9583449896711e-10
1086,2.9484852348066e-10
1087,2.9475465898796e-10
1088,2.9377405827788e-10
1089,2.93680704998e-10
1090,2.9270544017325e-10
1091,2.9261259441047e-10
1092,2.9164262693016e-10
1093,2.9155028502197e-10
1094,2.9058557669166e-10
1095,2.9049373500847e-10
1096,2.895342479764e-10
1097,2.8944290292114e-10
1098,2.8848859967459e-10
1099,2.8839774768239e-10
1100,2.8744859104405e-10
1101,2.8735822858186e-10
1102,2.8641418170622e-10
1103,2.8632430527253e-10
1104,2.8538533164235e-10
1105,2.8529593776681e-10
1106,2.8436200118966e-10
1107,2.8427308643274e-10
1108,2.8334415103751e-10
1109,2.8325571199022e-10
1110,2.8233174222372e-10
1111,2.8224377550722e-10
1112,2.8132473613084e-10
1113,2.8123723839619e-10
1114,2.8032309448253e-10
1115,2.8023606241034e-10
1116,2.7932677933995e-10
1117,2.7924020964005e-10
1118,2.7833575309821e-10
1119,2.7824964250938e-10
1120,2.7734997848285e-10
1121,2.772643237725e-10
1122,2.7636941854637e-10
1123,2.7628421651024e-10
1124,2.7539403666482e-10
1125,2.7530928412666e-10
1126,2.7442379653439e-10
1127,2.7433949034572e-10
1128,2.7345866216809e-10
1129,2.7337479920787e-10
1130,2.7249859789244e-10
1131,2.7241517506678e-10
1132,2.7154356834418e-10
1133,2.7146058258609e-10
1134,2.705935384671e-10
1135,2.7051098673618e-10
1136,2.6964847350878e-10
1137,2.6956635279096e-10
1138,2.6870833901753e-10
1139,2.686266463248e-10
1140,2.6777310083921e-10
1141,2.6769183320933e-10
1142,2.668427251142e-10
1143,2.6676187961047e-10
1144,2.6591717827434e-10
1145,2.6583675198531e-10
1146,2.6499642703996e-10
1147,2.6491641707917e-10
1148,2.6408043841688e-10
1149,2.6400084192262e-10
1150,2.6316917969353e-10
1151,2.6308999382856e-10
1152,2.62262618438e-10
1153,2.6218384038933e-10
1154,2.6136072249524e-10
1155,2.6128234947386e-10
1156,2.6046345998419e-10
1157,2.6038548922485e-10
1158,2.5957079929503e-10
1159,2.5949322805597e-10
1160,2.5868270908638e-10
1161,2.5860553464912e-10
1162,2.5779915828261e-10
1163,2.5772237795167e-10
1164,2.5692011607113e-10
1165,2.5684372717386e-10
1166,2.5604555189974e-10
1167,2.5596955178602e-10
1168,2.5517543547398e-10
1169,2.5509982151606e-10
1170,2.5430973675455e-10
1171,2.5423450634678e-10
1172,2.5344842595474e-10
1173,2.5337357651335e-10
1174,2.5259147353789e-10
1175,2.5251700250078e-10
1176,2.5173885021487e-10
1177,2.516647550414e-10
1178,2.5089052694161e-10
1179,2.5081680511239e-10
1180,2.5004647491665e-10
1181,2.499731239333e-10
1182,2.4920666557872e-10
1183,2.4913368296368e-10
1184,2.4837107060434e-10
1185,2.4829845390065e-10
1186,2.4753966190545e-10
1187,2.4746740867659e-10
1188,2.4671241162709e-10
1189,2.466405194567e-10
1190,2.4588929214507e-10
1191,2.458177586368e-10
1192,2.4507027606368e-10
1193,2.4499909884099e-10
1194,2.4425533621345e-10
1195,2.4418451291941e-10
1196,2.434444456489e-10
1197,2.43373973946e-10
1198,2.4263757764635e-10
1199,2.4256745521628e-10
1200,2.4183470570172e-10
1201,2.4176493024523e-10
1202,2.4103580352839e-10
1203,2.4096637276506e-10
1204,2.4024084505504e-10
1205,2.4017175672312e-10
1206,2.3944980442358e-10
